HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
0.59869057,0.08264747,0.8373595,-0.012778881,-1.1431749,-0.21719514,-0.5805445
0.71253896,-0.30767944,0.87140733,-0.4334324,-0.70093554,-0.26466528,-0.5567984
0.77472246,-0.47051817,0.76350933,-0.77770126,-0.23308408,-0.1206726,-0.5805445
0.59869057,-0.5030859,0.7067631,-0.60556686,-0.12892736,0.119842626,-0.51718396
0.308501,-0.27511168,0.3488616,-0.47162476,-0.10331507,0.55340284,-0.4696917
0.4017762,-0.37281492,0.36021087,-0.49098986,-0.02477064,0.6989778,-0.548808
0.39141223,-0.6007892,0.39441857,-0.83472085,0.13061085,0.36194018,-0.41432163
0.008102119,-1.3172796,0.053461075,-1.6760278,-0.5711665,0.36194018,-0.20837179
0.1634061,-0.95903444,0.20116132,-1.1789898,-0.28516233,0.3128877,-0.24010828
0.22558965,-0.7961957,0.2580675,-1.0644127,-0.25955003,0.40941024,-0.30346876
0.028829921,-0.8287634,0.08766868,-1.217182,-0.41493154,0.45846272,-0.35883895
0.25668144,-1.1218731,0.26941678,-1.3511242,-0.23308408,-0.07320253,-0.45382348
0.33959267,-1.0567378,0.26941678,-1.446336,-0.23308408,0.64992553,-0.45382348
0.34995663,-1.3498474,0.31481382,-1.446336,0.18268912,-0.21719514,-0.3429706
0.28777307,-1.3498474,0.28636074,-1.3893164,0.026454138,-0.26466528,-0.3667168
0.1634061,-1.1870087,0.19556664,-1.1978168,-0.10331507,0.023320097,-0.4063312
0.01846602,-1.8704454,0.12171645,-2.0579512,-0.51908827,0.023320097,-0.44594562
0.22558965,-0.8938989,0.33191764,-1.0832399,-0.9869398,-0.31371766,-0.51718396
0.32922882,-0.8938989,0.47386336,-0.98802805,-0.77948,-0.07320253,-0.43007728
0.7436307,0.017511941,0.9737106,0.006048305,-1.1175625,-0.26466528,-0.4063312
0.6503554,0.050079767,0.8998605,-0.0509712,-1.1696409,-0.4102403,-0.45382348
0.54687095,-0.27511168,0.75791466,-0.41406727,-1.1952533,-0.36118782,-0.47756955
0.41214004,-0.6007892,0.7067631,-0.33768263,-1.3771006,-0.55423295,-0.5330522
0.37068444,-0.7636279,0.6102144,-0.81589365,-1.3771006,-0.5067628,-0.6517829
0.19449788,-1.2521442,0.3488616,-1.217182,-0.909249,-0.16814275,-0.6517829
0.39141223,-0.9916022,0.434061,-1.2553744,-0.44139755,-0.21719514,-0.4934379
0.6090545,-0.95903444,0.723867,-0.70077866,-0.02477064,-0.21719514,-0.6280367
0.78508633,-0.27511168,0.8317648,-0.4334324,0.0785324,0.36194018,-0.5725542
0.36032045,-0.8613312,0.3488616,-0.89227825,-0.15539333,0.40941024,-0.47756955
0.34995663,-0.66592467,0.3205684,-0.6437592,-0.10331507,0.26541764,-0.43007728
0.41214004,-0.7310602,0.4965619,-0.6437592,0.00084164686,0.119842626,-0.2797227
-0.06444526,-1.4475507,0.019413233,-1.3699514,-0.44139755,0.21636516,-0.32721496
0.1634061,-0.56822145,0.23536892,-0.89227825,-0.36285308,0.36194018,-0.17674778
0.20486185,-0.6333569,0.3432669,-0.60556686,-0.5711665,0.07237248,-0.10550934
0.27740923,-0.5030859,0.36021087,-0.62439406,-0.6488573,-0.024150059,-0.113387175
0.26704526,-1.1218731,0.27501145,-1.1407974,-0.25955003,-0.21719514,-0.16886984
0.33959267,-1.1870087,0.33191764,-1.3699514,0.20915529,0.023320097,-0.22424003
0.28777307,-1.2521442,0.21826512,-1.3511242,0.18268912,-0.31371766,-0.32721496
0.24631746,-1.2521442,0.2467182,-1.3511242,0.052920107,-0.36118782,-0.32721496
0.13231432,-1.284712,0.17846276,-1.3511242,-0.18100561,-0.31371766,-0.4063312
0.26704526,-1.0567378,0.38290945,-1.3893164,-0.6488573,-0.4102403,-0.4934379
0.4017762,-0.8938989,0.6271584,-0.6625864,-1.0134058,-0.4102403,-0.5567984
0.79545027,-0.27511168,0.9794652,-0.22310564,-0.9613274,-0.31371766,-0.5805445
1.220216,0.27805394,1.0419661,-0.070336334,1.09278,0.50593275,-0.5964128
1.3549469,0.27805394,1.2179595,0.13999042,0.91093266,0.50593275,-0.54093015
1.4482222,0.86427355,1.331612,0.63702863,0.91093266,0.45846272,-0.54093015
1.3860387,0.27805394,1.2350634,0.08243296,0.78116345,0.45846272,-0.5567984
1.3860387,0.3757573,1.2350634,0.044240654,0.78116345,0.40941024,-0.5725542
1.1994882,0.115215294,1.0248622,-0.16608611,1.3531716,0.84297067,-0.73089916
1.1994882,-0.27511168,0.9794652,-0.35704774,1.6912545,0.7464481,-0.6280367
1.4482222,0.050079767,1.1725625,-0.35704774,2.1334934,0.98854566,-0.44594562
1.1683966,-0.047623474,1.149864,-0.3952401,0.26123354,0.64992553,-0.51718396
0.36032045,-0.6333569,0.48521265,-1.0068552,-0.10331507,0.55340284,-0.5805445
0.34995663,-0.56822145,0.3261631,-0.7395089,-0.05123661,0.6024553,-0.39845327
0.3810484,-0.6007892,0.3488616,-1.1407974,0.36453658,0.168895,-0.31922454
-0.08517314,-1.2521442,0.030762516,-1.580278,-0.44139755,0.26541764,-0.19261602
0.028829921,-0.9916022,0.17286807,-0.854086,-0.5711665,0.168895,0.16368851
0.111586526,-0.6333569,0.16711356,-0.70077866,-0.4670098,0.168895,0.27454135
0.028829921,-1.0241699,0.15016952,-1.0644127,-0.6488573,0.168895,-0.10550934
0.20486185,-1.0567378,0.22385988,-1.2360092,-0.18100561,0.07237248,-0.18462561
0.26704526,-1.3498474,0.2467182,-1.5038934,0.15707682,-0.07320253,-0.24010828
0.23595348,-1.284712,0.20691584,-1.4275088,0.23476757,-0.024150059,-0.3667168
0.21522568,-1.2521442,0.20691584,-1.4275088,0.0785324,0.023320097,-0.39845327
0.080649495,-1.3172796,0.115961924,-1.4081436,-0.31162852,-0.31371766,-0.47756955
-0.095537044,-2.0658517,0.030762516,-2.1537008,-0.753014,-0.36118782,-0.4934379
0.17377007,-1.0893054,0.3261631,-0.9492978,-1.0654842,-0.4102403,-0.5013157
0.32922882,-0.8938989,0.541959,-0.5291822,-1.0390182,-0.36118782,-0.50930613
0.56759876,-0.21046224,0.8317648,-0.26129797,-1.1696409,-0.31371766,-0.4696917
0.7229029,-0.015055766,0.9225589,0.025413437,-1.29941,-0.4102403,-0.31922454
0.6503554,-0.08019124,0.9169642,0.006048305,-1.3514884,-0.45771036,-0.2797227
0.57796276,-0.37281492,0.7862079,-0.2806631,-1.2217193,-0.26466528,-0.2797227
0.26704526,-0.7961957,0.41136253,-0.8729131,-1.1175625,-0.21719514,-0.24010828
0.6296276,-0.5030859,0.7977171,-0.33768263,-1.0654842,-0.4102403,-0.27173227
0.3810484,-0.9916022,0.4965619,-0.9686629,-0.51908827,-0.16814275,-0.31922454
0.4639596,-1.0241699,0.46810883,-1.217182,0.026454138,-0.024150059,-0.33509278
0.57796276,-0.5030859,0.661366,-0.5480094,-0.076848894,0.07237248,-0.2797227
0.6090545,-0.27511168,0.67271525,-0.4334324,-0.05123661,0.6989778,-0.10550934
0.31886485,-0.7961957,0.3261631,-0.9686629,-0.02477064,0.7955004,-0.10550934
0.41214004,-0.8287634,0.39441857,-0.89227825,0.15707682,0.40941024,-0.10550934
-0.13699272,-1.284712,-0.048682373,-1.7906048,-0.493476,0.023320097,-0.20049386
0.008102119,-0.8287634,0.08766868,-1.331759,-0.20747179,0.64992553,-0.121377595
0.17377007,-0.8938989,0.18421736,-1.0068552,0.104998566,0.98854566,0.021211646
0.34995663,-0.7310602,0.26366216,-1.0068552,0.26123354,1.1325383,0.15569799
0.32922882,-0.9264667,0.26366216,-1.0644127,0.104998566,0.55340284,0.01322134
0.28777307,-1.0241699,0.22385988,-1.3893164,0.52077174,0.45846272,-0.03427102
0.25668144,-1.3172796,0.23536892,-1.4657012,0.20915529,0.023320097,-0.026393084
0.25668144,-1.3172796,0.27501145,-1.331759,0.00084164686,-0.26466528,-0.042148847
0.07028552,-1.414983,0.13306573,-1.4657012,-0.36285308,-0.26466528,-0.06589492
0.22558965,-1.6429572,0.3261631,-1.5227207,-0.80509245,-0.26466528,-0.01840267
0.49505138,-0.37281492,0.67271525,-0.41406727,-0.9613274,-0.26466528,0.0053434046
0.37068444,-0.9264667,0.59886515,-0.9686629,-0.9613274,-0.26466528,-0.08176327
0.79545027,0.14778301,1.0760137,0.6176635,-1.2737976,-0.45771036,0.052835654
1.1063677,0.47346053,1.3883584,0.29275975,-1.3250222,-0.5067628,0.01322134
0.84726983,-0.14532676,1.0929577,-0.16608611,-1.3250222,-0.4102403,0.01322134
0.950909,-0.08019124,1.2520074,0.044240654,-1.3771006,-0.5067628,-0.01840267
0.87836164,-0.08019124,1.1214108,-0.10852868,-1.1431749,-0.21719514,-0.0025344244
0.87836164,-0.14532676,1.0760137,-0.24247077,-1.0654842,-0.4102403,-0.07388533
0.87836164,-0.21046224,1.0191076,-0.4334324,-0.5976327,-0.21719514,0.10032791
1.0441842,-0.47051817,1.1100615,-0.47162476,-0.23308408,-0.07320253,-0.042148847
0.8265421,0.050079767,0.8942658,-0.2994903,-0.10331507,0.45846272,0.13195191
0.33959267,-0.66592467,0.3488616,-0.9492978,-0.28516233,0.84297067,0.24280466
0.25668144,-1.0241699,0.27501145,-0.77770126,0.00084164686,0.55340284,0.076581836
0.31886485,-0.9264667,0.28076604,-1.217182,0.28684583,0.45846272,0.03696741
-0.08517314,-1.3172796,-0.048682373,-1.5038934,-0.15539333,0.45846272,-0.042148847
0.039193824,-0.8287634,0.09901796,-0.9686629,0.00084164686,0.6024553,-0.0025344244
0.080649495,-0.66592467,0.20116132,-0.8729131,-0.4670098,0.50593275,-0.0025344244
0.039193824,-0.7310602,0.115961924,-1.102605,-0.753014,0.26541764,-0.010524839
0.15304227,-1.0241699,0.20691584,-1.2360092,-0.23308408,0.40941024,0.03696741
0.20486185,-1.1870087,0.21826512,-1.2935666,-0.02477064,0.023320097,0.13195191
0.21522568,-1.284712,0.17846276,-1.4275088,-0.05123661,-0.16814275,0.076581836
0.10137729,-1.3498474,0.093263365,-1.4275088,-0.076848894,-0.21719514,0.11619625
0.01846602,-1.3498474,0.08191416,-1.3511242,-0.38931906,-0.26466528,0.052835654
-0.19917619,-1.7080927,-0.020389127,-1.7524124,-0.909249,-0.31371766,-0.05801709
-0.27172357,-1.4475507,-0.054436896,-1.0450475,-1.1952533,-0.31371766,-0.05801709
0.21522568,-1.0241699,0.41711703,-0.98802805,-1.0654842,-0.21719514,-0.548808
0.87836164,-0.21046224,0.72946167,-0.2994903,0.8332419,0.6989778,-0.7546452
0.87836164,0.017511941,0.6556115,-0.45279753,0.93739843,0.7464481,-0.8734884
0.6503554,-0.17789447,0.53060967,-0.60556686,0.8067757,0.7464481,-0.9051124
0.5261432,-0.30767944,0.4227118,-0.77770126,0.6770067,0.55340284,-1.0159652
0.67108333,-0.4053827,0.5704121,-0.45279753,0.6770067,0.55340284,-0.8180058
0.4743236,-0.7310602,0.26941678,-1.1407974,0.98862344,0.64992553,-1.0000969
0.4743236,-0.9916022,0.20691584,-1.2935666,1.1713244,0.45846272,-0.54093015
0.3810484,-1.2521442,0.059215594,-1.3129318,1.6912545,0.6989778,-0.7467674
0.1219505,-1.2195764,0.20691584,-1.0644127,-0.36285308,0.119842626,-0.77051353
-0.054081358,-1.284712,0.115961924,-1.1407974,-0.5711665,0.119842626,-0.6280367
0.17377007,-0.95903444,0.19556664,-1.2553744,-0.12892736,0.26541764,-0.5725542
0.31886485,-1.0567378,0.33191764,-1.2747395,0.026454138,0.119842626,-0.6121685
-0.14735661,-1.3498474,-0.03173833,-1.5614508,-0.6488573,0.07237248,-0.54093015
0.01846602,-0.95903444,0.13866049,-1.1978168,-0.51908827,0.36194018,-0.54093015
0.008102119,-1.0241699,0.0763194,-1.0450475,-0.5976327,0.3128877,-0.5646762
-0.10590094,-1.1218731,0.030762516,-1.5038934,-0.6488573,0.3128877,-0.5805445
0.080649495,-1.3172796,0.1615188,-1.4657012,-0.3372408,0.119842626,-0.62015885
0.26704526,-1.545254,0.21826512,-1.80997,0.26123354,0.21636516,-0.6596607
0.13231432,-1.4801184,0.12171645,-1.5996432,0.026454138,0.023320097,-0.6517829
0.09101347,-1.4475507,0.1273112,-1.5614508,-0.20747179,-0.07320253,-0.62015885
0.039193824,-1.414983,0.0763194,-1.3893164,-0.36285308,-0.07320253,-0.6121685
-0.13699272,-1.8057959,-0.07138086,-1.8863546,-0.41493154,0.168895,-1.0159652
0.1634061,-0.9264667,0.33191764,-0.98802805,-0.6488573,0.168895,-0.7626357
0.13231432,-1.0893054,0.27501145,-1.5038934,-0.77948,0.168895,-0.67552906
0.39141223,-0.7310602,0.53060967,-0.70077866,-0.9869398,0.023320097,-0.67552906
0.4017762,-0.8938989,0.58751583,-0.5480094,-1.0654842,-0.07320253,-0.67552906
0.36032045,-0.7310602,0.59886515,-0.854086,-1.29941,-0.26466528,-0.84175193
0.36032045,-0.95903444,0.59311056,-0.6625864,-1.2473316,-0.16814275,-0.5884224
0.4535958,-0.7961957,0.64426225,-0.5480094,-1.3514884,-0.36118782,-0.5250618
0.7539945,-0.47051817,0.53636426,-1.0262203,1.1448582,0.6989778,-0.50930613
0.68144715,-0.9916022,0.39441857,-1.4275088,1.4308624,0.7464481,-0.46181387
0.57796276,-0.8938989,0.30921912,-1.4657012,1.8987142,0.84297067,-0.6359146
0.01846602,-1.284712,0.13866049,-1.0644127,-0.28516233,0.119842626,-0.54093015
-0.012625757,-1.3172796,0.025167832,-1.6378356,-0.41493154,0.119842626,-0.64390504
0.20486185,-1.154441,0.144415,-1.5227207,-0.12892736,0.21636516,-0.9288586
0.28777307,-1.0241699,0.29771,-1.5227207,-0.02477064,0.21636516,-0.8576202
-0.033353556,-1.3824152,-0.014634531,-1.3893164,-0.38931906,0.3128877,-1.0318335
-0.002261782,-1.2521442,0.01381855,-1.7142202,-0.4670098,0.50593275,-1.0080873
-0.10590094,-1.284712,-0.008880011,-1.6566627,-0.44139755,0.50593275,-0.6913973
-0.04371746,-1.3824152,-0.0032852506,-1.7524124,-0.28516233,0.64992553,-0.83387405
0.13231432,-1.2521442,0.15576428,-1.4275088,-0.18100561,0.168895,-0.7467674
0.21522568,-1.4801184,0.21826512,-1.5614508,0.00084164686,-0.1206726,-0.51718396
0.15304227,-1.4801184,0.18421736,-1.5038934,-0.10331507,-0.26466528,-0.5725542
0.1219505,-1.4801184,0.17286807,-1.5038934,-0.28516233,-0.31371766,-0.7467674
-0.033353556,-1.545254,0.059215594,-1.6184704,-0.51908827,-0.36118782,-0.6280367
-0.1888123,-1.7732283,-0.043087613,-1.7712398,-0.80509245,-0.36118782,-0.7546452
-0.24063188,-1.675525,-0.08273014,-1.4845283,-0.9869398,-0.024150059,-0.6913973
-0.30281535,-1.6429572,-0.17943867,-1.7524124,-1.0910965,-0.31371766,-0.73089916
-0.08517314,-1.1870087,0.09901796,-1.4275088,-1.0134058,-0.16814275,-0.7388896
-0.012625757,-1.1218731,0.13306573,-1.2360092,-1.1696409,-0.16814275,-0.9367364
-0.30281535,-1.284712,-0.065786175,-1.4657012,-1.2737976,-0.16814275,-0.9288586
-0.095537044,-1.3498474,0.09901796,-1.3893164,-1.29941,-0.21719514,-0.82599616
-0.3960905,-1.2521442,-0.15658025,-1.5996432,-1.2737976,-0.21719514,-0.84175193
0.028829921,-1.1218731,0.16711356,-0.854086,-1.2473316,-0.31371766,-0.82599616
-0.04371746,-1.284712,-0.014634531,-1.5038934,-0.70093554,-0.1206726,-0.92098075
0.1634061,-1.284712,0.1273112,-1.0832399,-0.28516233,-0.1206726,-0.8576202
0.07028552,-1.0567378,0.20116132,-0.91110545,-0.5976327,-0.16814275,-0.7626357
0.13231432,-0.9264667,0.2296144,-1.1789898,-0.6488573,0.023320097,-0.8180058
0.27740923,-0.7961957,0.2580675,-1.0644127,-0.67532325,-0.07320253,-0.8022501
0.41214004,-1.0567378,0.3546162,-1.2553744,-0.23308408,0.119842626,-0.7230213
0.080649495,-1.0241699,0.17846276,-1.2360092,-0.72740173,-0.21719514,-0.64390504
0.1219505,-0.6984924,0.28636074,-0.7583361,-0.72740173,0.21636516,-0.62015885
0.20486185,-0.5030859,0.3375124,-0.62439406,-0.8836368,0.55340284,-0.45382348
0.008102119,-0.7310602,0.16711356,-0.98802805,-0.909249,0.21636516,-0.548808
-0.012625757,-1.0241699,0.18421736,-1.1214322,-0.8571707,0.07237248,-0.50930613
0.22558965,-1.0893054,0.21826512,-1.2553744,-0.38931906,-0.1206726,-0.6121685
0.21522568,-1.154441,0.21826512,-1.1214322,-0.28516233,-0.16814275,-0.41432163
0.24631746,-1.154441,0.2125106,-1.1789898,0.13061085,-0.1206726,-0.42219946
0.19449788,-1.1870087,0.2125106,-1.2553744,-0.076848894,-0.21719514,-0.4063312
-0.04371746,-1.9681487,0.08191416,-2.0579512,-0.5711665,-0.21719514,-0.42219946
0.44323182,-0.6984924,0.6044598,-0.7965285,-0.9357151,-0.4102403,-0.3747072
0.66071934,-0.37281492,0.93966275,-0.22310564,-0.9613274,-0.36118782,-0.3747072
0.68144715,-0.5030859,0.7010085,-0.50981706,-1.0910965,-0.21719514,-0.30346876
0.8058141,-0.14532676,1.0929577,0.08243296,-1.2217193,-0.31371766,-0.2797227
0.56759876,-0.14532676,0.8373595,-0.62439406,-1.29941,-0.31371766,-0.35883895
0.8161781,-0.21046224,1.0191076,-0.16608611,-1.3514884,-0.36118782,-0.3429706
0.70217496,-0.24254389,0.9737106,-0.14672099,-1.3250222,-0.31371766,-0.29547834
0.6090545,-0.6007892,0.8317648,-0.5291822,-1.1431749,-0.36118782,-0.33509278
0.7539945,-0.53565365,0.8373595,-0.70077866,-0.753014,-0.31371766,-0.39845327
1.064912,-0.21046224,0.9964092,-0.3952401,-0.3372408,-0.21719514,-0.2797227
0.87836164,0.017511941,0.87140733,-0.47162476,0.026454138,0.3128877,-0.26385444
0.26704526,-0.7961957,0.30921912,-1.331759,-0.25955003,0.40941024,-0.28760052
0.31886485,-0.6007892,0.26366216,-1.0832399,-0.18100561,0.6024553,-0.30346876
0.39141223,-0.6333569,0.30921912,-0.70077866,0.39100254,0.45846272,-0.20049386
-0.10590094,-1.2195764,-0.008880011,-1.1789898,-0.3372408,0.36194018,-0.45382348
0.1426783,-0.6333569,0.18981205,-0.8729131,-0.38931906,0.36194018,-0.4380677
0.17377007,-0.56822145,0.17846276,-1.1789898,-0.493476,0.6989778,-0.2797227
0.008102119,-0.8613312,0.047866315,-1.1789898,-0.5455543,0.7955004,-0.3667168
-0.012625757,-0.9916022,0.12171645,-1.1596246,-0.44139755,0.7464481,-0.32721496
0.23595348,-1.154441,0.20116132,-1.3699514,0.13061085,0.07237248,-0.4063312
0.15304227,-1.5778217,0.1273112,-1.7142202,0.13061085,-0.1206726,-0.4696917
0.19449788,-1.4475507,0.2467182,-1.4657012,0.052920107,-0.21719514,-0.6121685
0.1634061,-1.414983,0.16711356,-1.5227207,0.052920107,-0.1206726,-0.70715296
0.25668144,-1.6103895,0.3488616,-1.580278,-0.31162852,0.023320097,-0.73089916
0.5365071,-0.6007892,0.7919625,-0.5291822,-0.80509245,-0.36118782,-0.6913973
0.950909,-0.4053827,0.72946167,-0.56737447,1.3787842,0.50593275,-0.8734884
1.2616717,0.017511941,1.0987123,-0.20427844,1.1969368,0.6989778,-0.8972346
1.2616717,0.14778301,1.0419661,-0.26129797,1.0671679,0.64992553,-0.95260465
1.1580325,0.115215294,1.0077583,-0.31885543,0.91093266,0.50593275,-0.8813663
1.075276,-0.24254389,0.87140733,-0.41406727,0.78116345,0.45846272,-0.8972346
0.88872546,-0.37281492,0.68965924,-0.5862017,0.8332419,0.40941024,-0.9367364
0.9094533,-0.37281492,0.74081093,-0.77770126,0.98862344,0.45846272,-0.8972346
1.0545481,-0.21046224,0.7692639,-0.854086,1.3787842,0.64992553,-0.97635084
1.323855,-0.11275901,0.9452574,-0.7583361,1.7433327,0.6989778,-0.9922191
0.88872546,-0.56822145,0.96236134,-0.62439406,0.052920107,0.3128877,-0.9922191
0.28777307,-0.8287634,0.3432669,-1.4081436,-0.076848894,0.26541764,-1.0397114
0.28777307,-0.6333569,0.3205684,-1.1407974,0.026454138,0.3128877,-1.0159652
0.6194183,-0.66592467,0.45675957,-1.0644127,0.443081,0.6989778,-0.97635084
0.308501,-0.9916022,0.31481382,-1.3893164,-0.18100561,0.45846272,-0.9922191
0.37068444,-0.53565365,0.3659655,-0.7965285,-0.02477064,0.40941024,-0.95260465
0.28777307,-0.37281492,0.28636074,-1.0832399,0.26123354,0.45846272,-1.0000969
0.24631746,-0.6007892,0.2125106,-1.1214322,-0.15539333,0.50593275,-1.0000969
0.21522568,-1.0893054,0.24096368,-1.2747395,-0.23308408,0.119842626,-0.91299033
0.4017762,-1.284712,0.38290945,-1.4275088,0.13061085,-0.1206726,-0.8892442
0.33959267,-1.2521442,0.3375124,-1.3511242,0.104998566,-0.26466528,-0.8972346
0.308501,-1.2521442,0.31481382,-1.3129318,0.026454138,-0.31371766,-0.91299033
0.1634061,-1.284712,0.17286807,-1.4081436,-0.02477064,-0.07320253,-0.9447268
-0.022989657,-1.7406604,0.019413233,-1.7712398,-0.28516233,0.36194018,-0.9604826
-0.04371746,-1.5778217,0.1615188,-1.331759,-0.72740173,-0.07320253,-0.84175193
-0.022989657,-1.3172796,0.030762516,-1.4081436,-0.72740173,-0.024150059,-0.8813663
0.111586526,-0.8287634,0.30921912,-0.81589365,-1.0654842,-0.31371766,-0.9051124
0.049557798,-0.95903444,0.2125106,-1.0644127,-1.0134058,-0.36118782,-0.8892442
0.01846602,-0.9264667,0.23536892,-0.8729131,-1.0654842,-0.16814275,-0.84175193
-0.11626484,-1.2195764,0.08766868,-1.331759,-1.1431749,-0.21719514,-0.98434126
0.049557798,-0.8287634,0.16711356,-0.77770126,-1.0134058,0.07237248,-1.2534266
-0.054081358,-1.0567378,0.047866315,-1.4657012,-0.8836368,0.119842626,-1.2771727
-0.12662882,-1.2195764,-0.060031578,-1.5038934,-0.51908827,0.168895,-1.2771727
-0.022989657,-1.2521442,-0.0032852506,-1.8481623,-0.3372408,0.3128877,-1.2534266
0.22558965,-1.0241699,0.30921912,-1.2553744,0.052920107,0.023320097,-0.9367364
0.27740923,-0.7961957,0.2467182,-1.1978168,0.20915529,0.7955004,-1.1425737
0.22558965,-0.7961957,0.29771,-1.1407974,-0.05123661,0.26541764,-0.8576202
0.422504,-0.7636279,0.37156016,-1.331759,0.52077174,0.3128877,-0.7783914
0.10137729,-1.0241699,0.13306573,-1.4845283,-0.18100561,0.119842626,-1.0713353
0.308501,-0.7636279,0.33191764,-1.1407974,-0.31162852,0.3128877,-0.98434126
0.15304227,-1.0893054,0.2125106,-1.2360092,-0.3372408,0.36194018,-0.97635084
0.21522568,-0.8287634,0.25231296,-0.6437592,-0.36285308,0.3128877,-0.9447268
0.10137729,-1.1870087,0.18981205,-1.1978168,-0.36285308,0.023320097,-0.9367364
0.32922882,-1.2195764,0.28636074,-1.3511242,0.23476757,-0.1206726,-0.8734884
0.25668144,-1.3172796,0.18981205,-1.446336,0.41661483,0.07237248,-0.79425967
0.15304227,-1.3824152,0.144415,-1.5038934,0.052920107,-0.1206726,-0.7546452
0.01846602,-1.5126863,0.07056487,-1.5227207,-0.3372408,-0.21719514,-0.7151434
-0.19917619,-2.0332842,-0.054436896,-1.9051819,-0.80509245,-0.4102403,-0.69927514
0.01846602,-1.0893054,0.17846276,-1.3893164,-0.80509245,-0.1206726,-0.5330522
0.44323182,-0.6984924,0.5648173,-0.77770126,-0.72740173,-0.07320253,-0.46181387
0.8058141,-0.17789447,0.661366,-0.5291822,1.1192461,1.0360157,-1.0713353
0.87836164,-0.21046224,0.723867,-0.47162476,0.96301097,0.64992553,-1.0397114
0.9094533,-0.11275901,0.7010085,-0.47162476,1.0407017,0.6989778,-1.2771727
0.8369059,-0.30767944,0.6783099,-0.4334324,1.0407017,0.6989778,-1.4038937
0.28777307,-0.8287634,0.20116132,-0.81589365,0.8067757,0.45846272,-1.1109498
0.37068444,-0.7636279,0.21826512,-1.3511242,1.0150892,0.64992553,-1.0950814
0.28777307,-1.0241699,0.08766868,-1.446336,0.8067757,0.36194018,-0.97635084
0.56759876,-1.4475507,0.3488616,-1.446336,1.1448582,0.45846272,-0.8892442
0.39141223,-0.66592467,0.5079112,-0.70077866,-0.623245,-0.07320253,-0.8497423
0.22558965,-0.7310602,0.27501145,-1.0832399,-0.77948,-0.07320253,-0.7151434
0.41214004,-0.56822145,0.46810883,-0.49098986,-0.38931906,0.07237248,-0.92098075
0.54687095,-0.6984924,0.42846632,-1.1214322,0.72908515,0.7955004,-0.9288586
0.24631746,-0.8938989,0.27501145,-1.3129318,0.052920107,0.36194018,-1.158442
0.23595348,-0.7310602,0.26941678,-1.2747395,0.104998566,0.55340284,-1.1109498
0.33959267,-0.6007892,0.3659655,-0.9304706,-0.02477064,0.55340284,-1.2534266
0.29813704,-0.66592467,0.3375124,-0.83472085,0.104998566,0.6989778,-1.2218025
0.41214004,-0.95903444,0.46251407,-1.0068552,0.104998566,0.21636516,-1.1901785
0.48468757,-1.0893054,0.42846632,-1.217182,0.36453658,-0.07320253,-1.0872036
0.39141223,-1.284712,0.27501145,-1.6184704,0.39100254,-0.07320253,-0.8734884
0.27740923,-1.284712,0.22385988,-1.3893164,0.23476757,-0.07320253,-0.79425967
0.1219505,-1.414983,0.13866049,-1.5420858,-0.10331507,-0.024150059,-0.82599616
0.039193824,-2.1309874,0.115961924,-2.1918933,-0.5711665,-0.16814275,-0.77051353
0.33959267,-1.0567378,0.46251407,-0.9686629,-0.80509245,-0.31371766,-0.79425967
0.32922882,-0.9916022,0.48521265,-0.9304706,-1.0910965,-0.45771036,-0.7388896
0.48468757,-0.8613312,0.7067631,-0.60556686,-0.9613274,-0.21719514,-0.9447268
0.4743236,-0.56822145,0.66696066,-0.5480094,-1.1175625,-0.21719514,-0.9051124
0.27740923,-0.7310602,0.49096724,-0.81589365,-1.3514884,-0.4102403,-0.8576202
0.1634061,-0.8613312,0.48521265,-0.9686629,-1.6110264,-0.74727803,-0.9367364
0.24631746,-0.7310602,0.48521265,-0.7965285,-1.4291791,-0.5067628,-1.0159652
0.49505138,-0.56822145,0.74081093,-0.4334324,-1.1431749,-0.36118782,-1.0713353
0.6399915,-0.7636279,0.75791466,-0.6625864,-0.83155847,-0.36118782,-0.9367364
0.78508633,-0.7310602,0.8146611,-0.6625864,-0.31162852,-0.16814275,-0.86549807
0.67108333,-0.66592467,0.7181124,-0.6625864,0.4686933,0.45846272,-0.79425967
0.8058141,-0.17789447,0.66696066,-0.4334324,0.36453658,0.7955004,-0.7388896
0.6399915,-0.47051817,0.45116487,-0.56737447,0.49515924,0.7955004,-0.8180058
0.7643585,-0.24254389,0.5648173,-0.62439406,0.91093266,0.45846272,-0.7783914
0.24631746,-0.8938989,0.18981205,-1.217182,0.23476757,0.64992553,-0.7151434
0.43286797,-0.5030859,0.3488616,-0.70077866,0.23476757,0.64992553,-0.70715296
0.4639596,-0.3402472,0.4398156,-0.60556686,0.13061085,0.7955004,-0.50930613
0.29813704,-0.7636279,0.36021087,-0.6819515,-0.23308408,0.7464481,-0.67552906
0.308501,-0.6007892,0.28076604,-0.83472085,0.36453658,0.55340284,-0.548808
0.5157792,-0.8938989,0.40001324,-0.854086,0.49515924,0.3128877,-0.6121685
0.5157792,-1.0241699,0.40576783,-1.1978168,0.6249285,0.119842626,-0.73089916
0.4743236,-1.0567378,0.42846632,-1.217182,0.39100254,-0.31371766,-0.7151434
0.29813704,-1.2195764,0.26366216,-1.3129318,0.28684583,-0.16814275,-0.77051353
